Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-7207,DISTRICT INSTITUTE OF EDUCATION AND TRAINING HOSANGABAD,Madhya Pradesh,Narmadapuram,1989,Rural,Teacher Training,State Government
S-16804,"District Institute of Education and Training, Howrah",West Bengal,Howrah,1959,Rural,Teacher Training,State Government
S-7208,DISTRICT INSTITUTE OF EDUCATION AND TRAINING JABALPUR,Madhya Pradesh,Jabalpur,1991,Urban,Teacher Training,State Government
S-7495,DISTRICT INSTITUTE OF EDUCATION AND TRAINING JAGRAON,Punjab,Ludhiana,1989,Urban,Teacher Training,State Government
S-7496,DISTRICT INSTITUTE OF EDUCATION AND TRAINING JALANDHAR,Punjab,Jalandhar,1993,Rural,Teacher Training,State Government
S-9189,DISTRICT INSTITUTE OF EDUCATION AND TRAINING JALGAON JALGAON,Maharashtra,Jalgaon,1997,Rural,Teacher Training,State Government
S-9187,DISTRICT INSTITUTE OF EDUCATION AND TRAINING JAWAHAR THANE,Maharashtra,Thane,1996,Urban,Teacher Training,State Government
S-18506,District Institute of Education and Training Jhargram,West Bengal,Jhargram,2014,Rural,Teacher Training,State Government
S-7846,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KALAYARKOIL SIVAGANGAI,Tamil Nadu,Sivaganga,1993,Rural,Teacher Training,State Government
S-6980,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KANNUR,Kerala,Kannur,1991,Rural,Teacher Training,State Government
S-7847,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KANYAKUMARI,Tamil Nadu,Kanniyakumari,1988,Rural,Teacher Training,State Government
S-7497,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KAPURTHALA,Punjab,Kapurthala,1989,Urban,Teacher Training,State Government
S-6981,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KASARAGOD,Kerala,Kasaragod,1988,Urban,Teacher Training,State Government
S-25780,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KATNI    ,Madhya Pradesh,Katni,2013,Urban,Teacher Training,State Government
S-7848,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KEELAPALUVUR PERAMBALUR,Tamil Nadu,Ariyalur,1999,Rural,Teacher Training,State Government
S-6219,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KEYLONG LOHOUL- SPITI,Himachal Pradesh,Lahaul And Spiti,1999,Rural,Teacher Training,State Government
S-14767,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, KHAGARIA",Bihar,Khagaria,1938,Rural,Teacher Training,State Government
S-7210,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KHANDWA,Madhya Pradesh,Khandwa (East Nimar),1992,Urban,Teacher Training,State Government
S-7849,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KILPENNATHUR THIRUVANNAMALAI,Tamil Nadu,Tiruvannamalai,1993,Urban,Teacher Training,State Government
S-6220,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KINNAUR,Himachal Pradesh,Kinnaur,1996,Rural,Teacher Training,State Government
S-6342,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOLAR,Karnataka,Kolar,1993,Urban,Teacher Training,State Government
S-9188,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOLHAPUR KOLHAPUR,Maharashtra,Kolhapur,1996,Urban,Teacher Training,State Government
S-25814,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, KOLKATA",West Bengal,Kolkata,2022,Urban,Teacher Training,State Government
S-6982,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOLLAM,Kerala,Kollam,1992,Urban,Teacher Training,State Government
S-7850,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOTAGIRI NILGIRIS,Tamil Nadu,The Nilgiris,1990,Urban,Teacher Training,State Government
S-6221,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOTLA KHURD UNA,Himachal Pradesh,Una,1996,Rural,Teacher Training,State Government
S-6983,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOTTAYAM,Kerala,Kottayam,1992,Rural,Teacher Training,State Government
S-6984,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KOZHIKODE,Kerala,Kozhikode,1991,Urban,Teacher Training,State Government
S-7851,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KRISHNAGIRI,Tamil Nadu,Krishnagiri,1991,Rural,Teacher Training,State Government
S-15706,DISTRICT INSTITUTE OF EDUCATION AND TRAINING (KUD)  UDHAMPUR,Jammu and Kashmir,Udhampur,2008,Rural,Teacher Training,State Government
S-6222,DISTRICT INSTITUTE OF EDUCATION AND TRAINING KULLU,Himachal Pradesh,Kullu,1996,Rural,Teacher Training,State Government
S-8676,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, LALITPUR",Uttar Pradesh,Lalitpur,-,Urban,Teacher Training,State Government
S-7852,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MACHUVADI PUDUKOTTAI,Tamil Nadu,Pudukkottai,1993,Urban,Teacher Training,State Government
S-6985,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MALAPPURAM,Kerala,Malappuram,1992,Rural,Teacher Training,State Government
S-6223,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MANDI,Himachal Pradesh,Mandi,1996,Urban,Teacher Training,State Government
S-7212,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MANDLA,Madhya Pradesh,Mandla,1960,Rural,Teacher Training,State Government
S-7213,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MANDSAUR,Madhya Pradesh,Mandsaur,1989,Urban,Teacher Training,State Government
S-7853,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MANJUR RAMANATHAPURAM,Tamil Nadu,Ramanathapuram,1993,Rural,Teacher Training,State Government
S-7854,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MAYANUR KARUR,Tamil Nadu,Karur,1988,Rural,Teacher Training,State Government
S-7214,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MORENA,Madhya Pradesh,Morena,-,Urban,Teacher Training,-
S-7499,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MUKTSAR,Punjab,Sri Muktsar Sahib,1997,Rural,Teacher Training,State Government
S-7855,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MUNANJIPATTI TIRUNELVELI,Tamil Nadu,Tirunelveli,1990,Urban,Teacher Training,State Government
S-25757,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, MURSHIDABAD",West Bengal,Murshidabad,2006,Urban,Teacher Training,State Government
S-6344,DISTRICT INSTITUTE OF EDUCATION AND TRAINING MYSORE,Karnataka,Mysuru,1993,Urban,Teacher Training,State Government
S-7856,DISTRICT INSTITUTE OF EDUCATION AND TRAINING NAMAKKAL NAMAKKAL,Tamil Nadu,Namakkal,1988,Urban,Teacher Training,State Government
S-7215,DISTRICT INSTITUTE OF EDUCATION AND TRAINING NARSINGHPUR,Madhya Pradesh,Narsimhapur,1991,Urban,Teacher Training,State Government
S-9268,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, NASHIK",Maharashtra,Nashik,1996,Urban,Teacher Training,State Government
S-7500,DISTRICT INSTITUTE OF EDUCATION AND TRAINING NAWANSHHR NAWANSHAHAR,Punjab,Shahid Bhagat Singh Nagar,1999,Rural,Teacher Training,State Government
S-9195,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING OLD D. ED. COLLEGE, AKOLA",Maharashtra,Akola,1995,Urban,Teacher Training,State Government
S-6986,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PALAKKAD,Kerala,Palakkad,1992,Rural,Teacher Training,State Government
S-7216,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PANNA,Madhya Pradesh,Panna,1989,Urban,Teacher Training,State Government
S-9191,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PARBHANI PARBAHANI,Maharashtra,Parbhani,1995,Urban,Teacher Training,-
S-9193,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PARDESHPURA AHMEDNAGAR,Maharashtra,Ahilyanagar,1997,Urban,Teacher Training,State Government
S-6987,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PATHANAMTHITTA PATHANAMTHITTA,Kerala,Pathanamthitta,1950,Rural,Teacher Training,State Government
S-7501,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PATIALA,Punjab,Patiala,1954,Urban,Teacher Training,State Government
S-16083,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, PERAMBALUR",Tamil Nadu,Perambalur,2016,Rural,Teacher Training,State Government
S-7859,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PERUNDURAI ERODE,Tamil Nadu,Erode,1993,Urban,Teacher Training,State Government
S-9197,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PHALTAN SATARA,Maharashtra,Satara,1996,Rural,Teacher Training,State Government
S-13805,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, PITAMPURA",Delhi,North West,1998,Urban,Teacher Training,State Government
S-7450,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PUDUCHERRY,Puducherry,Puducherry,1994,Urban,Teacher Training,Central Government
S-20507,DISTRICT INSTITUTE OF EDUCATION AND TRAINING PURABSARAI MUNGER,Bihar,Munger,1993,Urban,Teacher Training,State Government
S-17336,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, Purulia",West Bengal,Purulia,2006,Urban,Teacher Training,State Government
S-6345,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RAICHUR,Karnataka,Raichur,1993,Urban,Teacher Training,State Government
S-7217,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RAIGARH,Madhya Pradesh,Rajgarh,1960,Urban,Teacher Training,State Government
S-7218,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RAISEN,Madhya Pradesh,Raisen,1991,Urban,Teacher Training,Central Government
S-7860,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RANIPET VELLORE,Tamil Nadu,Vellore,1990,Urban,Teacher Training,State Government
S-7220,DISTRICT INSTITUTE OF EDUCATION AND TRAINING RATLAM,Madhya Pradesh,Ratlam,1989,Urban,Teacher Training,State Government
S-7221,DISTRICT INSTITUTE OF EDUCATION AND TRAINING REWA,Madhya Pradesh,Rewa,1989,Urban,Teacher Training,State Government
S-7502,DISTRICT INSTITUTE OF EDUCATION AND TRAINING ROPAR,Punjab,Rupnagar,1993,Urban,Teacher Training,State Government
S-7222,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SAGER SAGAR,Madhya Pradesh,Sagar,1960,Rural,Teacher Training,State Government
S-7223,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SAHDOLE,Madhya Pradesh,Shahdol,-,Urban,Teacher Training,-
S-7503,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SANGRUR,Punjab,Sangrur,1993,Urban,Teacher Training,State Government
S-7224,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SATNA,Madhya Pradesh,Satna,1956,Urban,Teacher Training,State Government
S-7225,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SEHORE,Madhya Pradesh,Sehore,1992,Rural,Teacher Training,State Government
S-7226,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SEONI,Madhya Pradesh,Seoni,1990,Rural,Teacher Training,State Government
S-20189,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SHAHPUR BEGUSARAI,Bihar,Begusarai,1941,Rural,Teacher Training,State Government
S-7227,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SHAJAPUR,Madhya Pradesh,Shajapur,1991,Urban,Teacher Training,State Government
S-6224,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SHAMLAGHAT SHIMLA,Himachal Pradesh,Shimla,1995,Rural,Teacher Training,State Government
S-6347,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SHIMOGA,Karnataka,Shivamogga,1993,Urban,Teacher Training,State Government
S-7229,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SIDHI,Madhya Pradesh,Sidhi,1992,Urban,Teacher Training,State Government
S-9186,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SINDHUDURG SINDHUDURG,Maharashtra,Sindhudurg,1997,Urban,Teacher Training,State Government
S-6225,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SIRMOUR,Himachal Pradesh,Sirmaur,1997,Urban,Teacher Training,State Government
S-6226,DISTRICT INSTITUTE OF EDUCATION AND TRAINING SOLAN,Himachal Pradesh,Solan,1995,Urban,Teacher Training,State Government
S-9192,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TAMBRI OSMANABAD,Maharashtra,Dharashiv,1995,Urban,Teacher Training,State Government
S-20176,DISTRICT INSTITUTE OF EDUCATION  AND TRAINING TARAR DAUDNAGAR AURANGABAD,Bihar,Aurangabad,1959,Rural,Teacher Training,State Government
S-6988,DISTRICT INSTITUTE OF EDUCATION AND TRAINING THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,1992,Urban,Teacher Training,State Government
S-6989,DISTRICT INSTITUTE OF EDUCATION AND TRAINING THODUPUZHA IDUKKI,Kerala,Idukki,1992,Urban,Teacher Training,State Government
S-6990,DISTRICT INSTITUTE OF EDUCATION AND TRAINING THRISSUR,Kerala,Thrissur,1989,Urban,Teacher Training,State Government
S-7230,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TIKAMGARH,Madhya Pradesh,Tikamgarh,1951,Rural,Teacher Training,State Government
S-16901,District Institute of Education and Training Tinsukia,Assam,Tinsukia,2005,Rural,Teacher Training,State Government
S-7862,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TIRUR THIRUVALLUR,Tamil Nadu,Thiruvallur,1988,Rural,Teacher Training,State Government
S-7861,DISTRICT INSTITUTE OF EDUCATION AND TRAINING T.KALLUPATTI MADURAI,Tamil Nadu,Madurai,1988,Rural,Teacher Training,State Government
S-7863,DISTRICT INSTITUTE OF EDUCATION AND TRAINING TRIPLICANE CHENNAI,Tamil Nadu,Chennai,1990,Urban,Teacher Training,State Government
S-7231,DISTRICT INSTITUTE OF EDUCATION AND TRAINING UJJAIN,Madhya Pradesh,Ujjain,1989,Urban,Teacher Training,State Government
S-6349,DISTRICT INSTITUTE OF EDUCATION AND TRAINING UTTARA KANNADA,Karnataka,Uttara Kannada,-,Urban,Teacher Training,-
S-25964,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING, UTTAR DINAJPUR",West Bengal,Uttar Dinajpur,2006,Rural,Teacher Training,State Government
S-7864,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VADALUR CUDDALORE,Tamil Nadu,Cuddalore,1988,Urban,Teacher Training,State Government
S-7865,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VANARAMUTTI TUTICORIN,Tamil Nadu,Thoothukkudi,1993,Rural,Teacher Training,State Government
S-14599,"DISTRICT INSTITUTE OF EDUCATION AND TRAINING VELAPUR, SOLAPUR",Maharashtra,Solapur,1997,Rural,Teacher Training,State Government
S-7232,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VIDISHA,Madhya Pradesh,Vidisha,1998,Urban,Teacher Training,State Government
S-7866,DISTRICT INSTITUTE OF EDUCATION AND TRAINING VIRUDHUNAGAR,Tamil Nadu,Virudhunagar,1990,Rural,Teacher Training,State Government
S-6991,DISTRICT INSTITUTE OF EDUCATION AND TRAINING WAYNAD,Kerala,Wayanad,1989,Urban,Teacher Training,State Government
S-7386,"DISTRICT INSTITUTE OF EDUCATION & TRAINING AGARPARA, BHADRAK",Odisha,Bhadrak,2005,Rural,Teacher Training,State Government
S-7359,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AIZAWL",Mizoram,Aizawl,1988,Urban,Teacher Training,State Government
S-8634,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AJITMAL AURAIYA",Uttar Pradesh,Auraiya,-,-,Teacher Training,State Government
S-7548,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AJMER",Rajasthan,Ajmer,1990,Rural,Teacher Training,State Government
S-8628,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, ALIGARH",Uttar Pradesh,Aligarh,-,-,Teacher Training,State Government
S-8642,DISTRICT INSTITUTE OF EDUCATION & TRAINING ALLAHABAD,Uttar Pradesh,Prayagraj,-,-,Teacher Training,State Government
S-12505,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, ALMORA",Uttarakhand,Almora,1990,Urban,Teacher Training,State Government
S-7530,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, ALWAR",Rajasthan,Alwar,1989,Urban,Teacher Training,State Government
S-6165,DISTRICT INSTITUTE OF EDUCATION & TRAINING AMBALA,Haryana,Ambala,1993,Rural,Teacher Training,State Government
S-12411,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AMBEDKAR NAGAR",Uttar Pradesh,Ambedkar Nagar,-,-,Teacher Training,State Government
S-9183,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, AMRAVATI",Maharashtra,Amravati,1995,Urban,Teacher Training,State Government
S-12843,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, ANANTNAG",Jammu and Kashmir,Anantnag,1979,Urban,Teacher Training,State Government
S-5802,DISTRICT INSTITUTE OF EDUCATION & TRAINING ASHANAGAR DANG,Gujarat,Dangs,1989,Rural,Teacher Training,State Government
S-8643,DISTRICT INSTITUTE OF EDUCATION & TRAINING AZAMGARH,Uttar Pradesh,Azamgarh,1992,Rural,Teacher Training,State Government
S-12039,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BAGARI NAGAR, PALI",Rajasthan,Pali,1989,Rural,Teacher Training,State Government
S-8644,DISTRICT INSTITUTE OF EDUCATION & TRAINING BAGHPAT,Uttar Pradesh,Baghpat,-,-,Teacher Training,State Government
S-8645,DISTRICT INSTITUTE OF EDUCATION & TRAINING BAHRAICH,Uttar Pradesh,Bahraich,-,-,Teacher Training,State Government
S-7366,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BALANGIR",Odisha,Balangir,1989,Urban,Teacher Training,State Government
S-8646,DISTRICT INSTITUTE OF EDUCATION & TRAINING BALLIA,Uttar Pradesh,Ballia,1991,Rural,Teacher Training,State Government
S-8647,DISTRICT INSTITUTE OF EDUCATION & TRAINING BANDA,Uttar Pradesh,Banda,2015,Urban,Teacher Training,State Government
S-12848,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BANDIPORA",Jammu and Kashmir,Bandipora,2007,Urban,Teacher Training,State Government
S-12021,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BANGALORE RURAL",Karnataka,Bengaluru Urban,1997,Urban,Teacher Training,State Government
S-12058,"DISTRICT INSTITUTE OF EDUCATION & TRAINING BANIHAL, RAMBAN",Jammu and Kashmir,Ramban,2008,Rural,Teacher Training,State Government
S-7390,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BARAGARH",Odisha,Bargarh,2007,Rural,Teacher Training,State Government
S-12842,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BARAMULLA",Jammu and Kashmir,Baramulla,1971,Rural,Teacher Training,State Government
S-7556,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BARAN",Rajasthan,Baran,1990,Rural,Teacher Training,State Government
S-8649,DISTRICT INSTITUTE OF EDUCATION & TRAINING BAREILLY,Uttar Pradesh,Bareilly,-,-,Teacher Training,State Government
S-12515,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BARKOT (UTTARKASHI)",Uttarakhand,Uttarkashi,1996,Urban,Teacher Training,State Government
S-12320,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BARMER",Rajasthan,Barmer,1989,Rural,Teacher Training,State Government
S-12054,"DISTRICT INSTITUTE OF EDUCATION & TRAINING BASOHLI, KATHUA",Jammu and Kashmir,Kathua,1989,Urban,Teacher Training,-
S-8651,DISTRICT INSTITUTE OF EDUCATION & TRAINING BASTI,Uttar Pradesh,Basti,1996,Rural,Teacher Training,State Government
S-12024,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BELGAUM",Karnataka,Belagavi,1994,Rural,Teacher Training,State Government
S-7393,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BHAGABATPUR, KENDRAPARA",Odisha,Kendrapara,2005,Rural,Teacher Training,State Government
S-7531,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BHARATPUR",Rajasthan,Bharatpur,1990,Urban,Teacher Training,State Government
S-7368,"DISTRICT INSTITUTE OF EDUCATION & TRAINING BHAWANIPATNA, KALAHANDI",Odisha,Kalahandi,1988,Urban,Teacher Training,State Government
S-7532,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BHEELWARA",Rajasthan,Bhilwara,1989,Urban,Teacher Training,State Government
S-8691,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BHIMTAL",Uttarakhand,Nainital,1993,Urban,Teacher Training,State Government
S-6156,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BHIWANI",Haryana,Charkhi Dadri,1993,Rural,Teacher Training,State Government
S-5718,DISTRICT INSTITUTE OF EDUCATION & TRAINING BHOJPUR,Bihar,Bhojpur,1950,Rural,Teacher Training,State Government
S-8653,DISTRICT INSTITUTE OF EDUCATION & TRAINING BIJNOR,Uttar Pradesh,Bijnor,-,Rural,Teacher Training,State Government
S-7533,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BIKANER",Rajasthan,Bikaner,1990,Urban,Teacher Training,State Government
S-7397,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BOUDH",Odisha,Boudh,1973,Rural,Teacher Training,State Government
S-8635,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BUDAUN",Uttar Pradesh,Budaun,-,-,Teacher Training,State Government
S-12840,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BUDGAM",Jammu and Kashmir,Budgam,1986,Rural,Teacher Training,Central Government
S-8654,DISTRICT INSTITUTE OF EDUCATION & TRAINING BULANDSHAHAR,Uttar Pradesh,Bulandshahr,-,Rural,Teacher Training,State Government
S-7535,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, BUNDI",Rajasthan,Bundi,1990,Urban,Teacher Training,Central Government
S-8631,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHANDAULI",Uttar Pradesh,Chandauli,-,-,Teacher Training,-
S-12512,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHARIGAON (PAURI)",Uttarakhand,Pauri Garhwal,1994,Rural,Teacher Training,State Government
S-7399,"DISTRICT INSTITUTE OF EDUCATION & TRAINING CHHENDIPADA, ANGUL",Odisha,Angul,2005,Rural,Teacher Training,State Government
S-12035,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHIKKA BALLAPUR",Karnataka,Chikkaballapura,2009,Urban,Teacher Training,State Government
S-12032,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHITRADURGA",Karnataka,Chitradurga,1954,Urban,Teacher Training,State Government
S-7536,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHITTORGARH",Rajasthan,Chittorgarh,1990,Urban,Teacher Training,State Government
S-7541,"DISTRICT INSTITUTE OF EDUCATION & TRAINING CHUNAWADH, SRIGANGANAGAR",Rajasthan,Ganganagar,1991,Rural,Teacher Training,State Government
S-12316,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, CHURU",Rajasthan,Churu,1991,Urban,Teacher Training,State Government
S-5806,DISTRICT INSTITUTE OF EDUCATION & TRAINING DAHOD,Gujarat,Dahod,2002,Rural,Teacher Training,State Government
S-12319,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DAUSA",Rajasthan,Dausa,2000,Rural,Teacher Training,State Government
S-12510,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DEHRADUN",Uttarakhand,Dehradun,-,-,Teacher Training,State Government
S-12696,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DEOGARH",Odisha,Deogarh,2010,Urban,Teacher Training,State Government
S-7369,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DHENKANAL",Odisha,Dhenkanal,1988,Urban,Teacher Training,State Government
S-7539,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DHOLPUR",Rajasthan,Dholpur,1990,Urban,Teacher Training,State Government
S-12506,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DIDIHAAT (PITHORAGARH)",Uttarakhand,Pithoragarh,1989,Urban,Teacher Training,State Government
S-5574,DISTRICT INSTITUTE OF EDUCATION & TRAINING (DIET) ADILABAD,Telangana,Adilabad,1989,Urban,Teacher Training,State Government
