Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Aishe Code,University Name,University Type
C-36485,"Sri Siddhartha Dental college, Tumkur",Karnataka,Tumakuru,www.ssdctumkur.org,1992,Rural,Constituent / University College,Private Un-Aided,U-0242,Sri Siddhartha Academy of Higher Education,Deemed University-Private
C-62731,SRI SIDDHARTHA INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE,Karnataka,Bengaluru Rural,www.ssimrc.in,2019,Rural,Constituent / University College,Private Un-Aided,U-0242,Sri Siddhartha Academy of Higher Education,Deemed University-Private
C-36483,"Sri Siddhartha Institute of Technology, Tumkur.",Karnataka,Tumakuru,www.ssit.edu.in,1979,Urban,Constituent / University College,Private Un-Aided,U-0242,Sri Siddhartha Academy of Higher Education,Deemed University-Private
C-36484,"Sri Siddhartha Medical College, Tumkur",Karnataka,Tumakuru,www.ssmctumkur.org,1988,Rural,Constituent / University College,Private Un-Aided,U-0242,Sri Siddhartha Academy of Higher Education,Deemed University-Private
C-72968,"SRI TRIDANDI DEV GOVT DEGREE COLLEGE, GAUTAM NAGAR, SHAHPUR",Bihar,Bhojpur,www.stdgdegreecollegeshahpur.co.in,2023,Rural,Constituent / University College,University,U-0077,"Veer Kunwar Singh University, Arrah",State Public University
C-75210,SRI VENKATESWARAA MEDICAL COLLEGE HOSPITAL AND RESEARCH INSTITUTE,Tamil Nadu,Thiruvallur,WWW.SVMEDCITY.COM,2022,Urban,Constituent / University College,Private Un-Aided,U-1403,Sri Venkateswaraa University,State Private University
C-75309,SRI VENKATESWARAA NURSING COLLEGE,Tamil Nadu,Thiruvallur,https://svnursing.ac.in/,2023,Rural,Constituent / University College,Private Un-Aided,U-1403,Sri Venkateswaraa University,State Private University
C-6369,Sri Venkateswara College,Delhi,South West,https://www.svc.ac.in,1961,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-74807,SRI VISHWESHATHIRTHA MAHAVIDYALAYA DEGREE COLLEGE,Karnataka,Udupi,-,2019,Rural,Constituent / University College,Private Un-Aided,U-0233,"Mangalore University, Mangalore",State Public University
C-229,S. R. Luthra Institute of Management,Gujarat,Surat,www.srlimba.ac.in,1999,Urban,Constituent / University College,University,U-1126,SARVAJANIK UNIVERSITY,State Private University
C-76588,SRM KATTANKULATHUR DENTAL COLLEGE AND HOSPITAL ,Tamil Nadu,Chengalpattu,https://dental.srmist.edu.in/,2007,Rural,Constituent / University College,Private Un-Aided,U-0473,"S.R.M. Institute of Science & Technology, Chennai",Deemed University-Private
C-45400,"S R T COLLEGE, GODDA",Jharkhand,Godda,www.srtc.ac.in,1961,Rural,Constituent / University College,State Government,U-0210,"Sido Kanhu Murmu University, Dumka",State Public University
C-12881,"S.S.College,",Bihar,Jehanabad,www.sscollegejehanabad.org,1955,Rural,Constituent / University College,University,U-0069,"Magadh University, Bodh Gaya",State Public University
C-12882,S.Sinha College,Bihar,Aurangabad,www.ssinhacollege.co.in,1944,Urban,Constituent / University College,University,U-0069,"Magadh University, Bodh Gaya",State Public University
C-42766,"S.S.J.S.N. College,Garhwa",Jharkhand,Garhwa,namdharicollege.in,1974,Rural,Constituent / University College,State Government,U-0208,"Nilamber-Pitamber University, Palamu",State Public University
C-44442,"S.S.L.N.T MAHILA COLLEGE, DHANBAD",Jharkhand,Dhanbad,www.sslntmm.ac.in,1955,Urban,Constituent / University College,University,U-0978,BINOD BIHARI MAHTO KOYALANCHAL UNIVERSITY,State Public University
C-15059,S. S. Memorial College,Jharkhand,Ranchi,https://ssmemorialcollege.com/,1972,Urban,Constituent / University College,State Government,U-0209,"Ranchi University, Ranchi",State Public University
C-1077,S S PATEL COLLEGE OF EDUCATION,Gujarat,Gandhinagar,www.foeksv.org,2002,Urban,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-1211,"SS Patel College of Physical Education, Vallabh Vidyanagar",Gujarat,Anand,www.sspcpe.edu.in,2002,Rural,Constituent / University College,University,U-1082,THE CHARUTAR VIDYA MANDAL (CVM) UNIVERSITY,State Private University
C-56296,S S P G Horticultural Polytechnic,Andhra Pradesh,Ananthapuramu,www.drysrhu.edu.in,2008,Rural,Constituent / University College,Central Government,U-0001,Dr Y S R Horticulture University,State Public University
C-17623,"SSV College, Kahalgaon",Bihar,Bhagalpur,www.ssvcollegekahalgaon.org,1967,Rural,Constituent / University College,State Government,U-0076,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-52450,"State Institute of Hotel Management and Catering Technology and Applied Nutrition, New Tehri",Uttarakhand,Tehri Garhwal,www.ihmtehri.org,2015,Urban,Constituent / University College,State Government,U-0566,"Uttrakhand Technical University, Dehradun",State Public University
C-29167,"State Institute of Nursing & Paramedical Sciences, Badal",Punjab,Sri Muktsar Sahib,www.bfuhs.ac.in,2001,Rural,Constituent / University College,University,U-0371,"Baba Farid University of Health Sciences, Faridkot",State Public University
C-44404,"ST. COLUMBA'S COLLEGE, HAZARIBAG",Jharkhand,Hazaribagh,www.stcchzb.ac.in,1899,Urban,Constituent / University College,State Government,U-0212,"Vinoba Bhave University, Hazaribagh",State Public University
C-45349,"ST.  JOSEPH'S COLLEGE, DARJEELING",West Bengal,Darjeeling,www.sjcdarjeeling.edu.in,1927,Urban,Constituent / University College,State Government,U-0579,"North Bengal University, Darjeeling",State Public University
C-22470,St. Stephens's College,Delhi,North,www.ststephens.edu,1881,Urban,Constituent / University College,Private Aided (Government Aided),U-0120,University of Delhi,Central University
C-65525,SUB DIVISIONAL GOVERNMENT DEGREE COLLEGE BENIPUR,Bihar,Darbhanga,sdgdc.ac.in,2019,Rural,Constituent / University College,State Government,U-0068,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-62956,Sub Divisional Govt Degree College Baisi  Purnea,Bihar,Purnia,www.sdgdcollegebaisi.ac.in,2019,Rural,Constituent / University College,State Government,U-0999,"PURNEA UNIVERSITY, PURNIA",State Public University
C-62681,SUB DIVISIONAL GOVT DEGREE COLLEGE DHAMDAHA PURNEA,Bihar,Purnia,-,2019,Rural,Constituent / University College,State Government,U-0999,"PURNEA UNIVERSITY, PURNIA",State Public University
C-12837,"S.U.College,Hilsa",Bihar,Nalanda,www.sucollegehilsa.ac.in,1955,Urban,Constituent / University College,University,U-0974,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-35397,Sudha Lal Womens College,Uttar Pradesh,Prayagraj,-,-,-,Constituent / University College,-,U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad",Deemed University-Government Aided
C-1100,Sumandeep Nursing College,Gujarat,Vadodara,www.sumandeepuniversity.co.in,2007,Rural,Constituent / University College,University,U-0154,"Sumandeep Vidyapeeth, Vadodara",Deemed University-Private
C-42713,SUM Nursing College(Faculty of Nursing),Odisha,Khordha,-,-,-,Constituent / University College,-,U-0363,Siksha 'O' Anusandhan,Deemed University-Private
C-35403,Sunderasan School of Veterinary Science,Uttar Pradesh,Prayagraj,-,-,-,Constituent / University College,-,U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad",Deemed University-Government Aided
C-68624, SUNDER DAIRY TECHNOLOGY DIPLOMA COLLEGE,Madhya Pradesh,Vidisha,www.sunderdairy technology diploma college,-,Urban,Constituent / University College,Private Aided (Government Aided),U-0279,"Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidalaya, Jabalpur",State Public University
C-44054,Sunil Dhar Memorial B.P.Ed. College,West Bengal,Murshidabad,sdmemorialcollege.org,2007,Rural,Constituent / University College,Private Un-Aided,U-0576,"Kalyani University, Kalyani",State Public University
C-44791,Suri Vidyasagar College,West Bengal,Birbhum,www.surividyasagarcollege.org.in,1942,Urban,Constituent / University College,Private Aided (Government Aided),U-0569,The University of Burdwan,State Public University
C-26374,"S.V. Agricultural College, Tirupathi",Andhra Pradesh,Chittoor,www.svagcollege.org,1961,Rural,Constituent / University College,State Government,U-0004,"Acharya NG Ranga Agricultural University, Guntur",State Public University
C-6902,S V COLLEGE OF EDUCATION KADI,Gujarat,Mahesana,www.svbed.org,2002,Rural,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-375,"S.V. Institute of Management (SFI),Kadi.",Gujarat,Mahesana,www.svim.ac.in,2002,Rural,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-66247,SVKM INSTITUTE OF COMPUTER STUDIES,Gujarat,Gandhinagar,-,-,Urban,Constituent / University College,University,U-0141,"Kadi Sarva Vishwavidyalaya, Gandihnagar",State Private University
C-27106,"S.V.P. College, Bhabua",Bihar,Kaimur (Bhabua),www.svpcollegebhabua.org,1957,Urban,Constituent / University College,State Government,U-0077,"Veer Kunwar Singh University, Arrah",State Public University
C-27636,"S.V.U. College of Arts, Tirupati",Andhra Pradesh,Chittoor,www.svuniversity.edu.in ,1954,Urban,Constituent / University College,University,U-0037,"Sri Venkateswara University, Tirupathy",State Public University
C-27769,"S.V.U. College of Commerce, Management & Information Sciences, Tirupati",Andhra Pradesh,Chittoor,svuniversity.edu.in,1954,Urban,Constituent / University College,State Government,U-0037,"Sri Venkateswara University, Tirupathy",State Public University
C-27675,"S.V.U. College of Engineering, Tirupati",Andhra Pradesh,Chittoor,www.svuce.edu.in,1959,Urban,Constituent / University College,State Government,U-0037,"Sri Venkateswara University, Tirupathy",State Public University
C-56831,SVU College of Pharmaceutical Sciences,Andhra Pradesh,Chittoor,https://svuniversity.edu.in/college-of-pharmaceutical-sciences,2017,Rural,Constituent / University College,State Government,U-0037,"Sri Venkateswara University, Tirupathy",State Public University
C-27712,"S.V.U. College of Sciences, Tirupati",Andhra Pradesh,Chittoor,www.svuniversity.edu.in,1954,Rural,Constituent / University College,University,U-0037,"Sri Venkateswara University, Tirupathy",State Public University
C-56118,"SWAMINARAYAN AYURVED COLLEGE, SAIJ",Gujarat,Gandhinagar,www.ssac.in,2016,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-363,"Swaminarayan College of Engg., Saij, Kalol",Gujarat,Gandhinagar,https://www.swaminarayanuniversity.ac.in/,2009,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-48669,SWAMINARAYAN COLLEGE OF ENGINEERING AND TECHNOLOGY,Gujarat,Gandhinagar,https://www.swaminarayanuniversity.ac.in/,2012,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-70107,SWAMINARAYAN INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,Gujarat,Gandhinagar,swaminarayanuniversity.ac.in,-,Rural,Constituent / University College,University,U-1211,SWAMINARAYAN UNIVERSITY,State Private University
C-6404,Swami Shraddhanand College,Delhi,North West,ss.du.ac.in,1967,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-72000,SWARRNIM COLLEGE OF AGRICULTURE,Gujarat,Gandhinagar,www.swarrnim.edu.in,2020,Rural,Constituent / University College,University,U-0893,Swarrnim Startup & Innovation University,State Private University
C-50516,SWARRNIM INSTITUTE OF DESIGN AND PLANNING,Gujarat,Gandhinagar,https://swarrnim.edu.in/Design/index,2014,Rural,Constituent / University College,University,U-0893,Swarrnim Startup & Innovation University,State Private University
C-74956,SWARRNIM INSTITUTE OF LAW ,Gujarat,Gandhinagar,www.swarrnim.edu.in ,2024,Rural,Constituent / University College,University,U-0893,Swarrnim Startup & Innovation University,State Private University
C-47,SWARRNIM INSTITUTE OF TECHNOLOGY,Gujarat,Gandhinagar,www.swarrnim.edu.in,2009,Rural,Constituent / University College,University,U-0893,Swarrnim Startup & Innovation University,State Private University
C-71911,SWARRNIM SCIENCE COLLEGE,Gujarat,Gandhinagar,https://www.swarrnim.edu.in/,-,Rural,Constituent / University College,University,U-0893,Swarrnim Startup & Innovation University,State Private University
C-57816,"Syed Mantaqui Memorial College of Nursing and Medical Technology, Awantipora, Pulwama",Jammu and Kashmir,Pulwama,-,-,Rural,Constituent / University College,State Government,U-0194,"Islamic University of Science & Technology, Pulwama",State Public University
C-75202,SYMBIOSIS ARTIFICIAL INTELLIGENCE INSTITUTE,Maharashtra,Pune,https://saii.edu.in,2025,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19330,SYMBIOSIS Centre for Information Technology,Maharashtra,Pune,www.scit.edu,1999,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19339,SYMBIOSIS Centre for Management and Human Resource Development,Maharashtra,Pune,www.scmhrd.edu,1993,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-66533,"SYMBIOSIS CENTRE FOR MANAGEMENT STUDIES, BENGALURU",Karnataka,Bengaluru Urban,www.scmsbengaluru.edu.in,-,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-68018,"SYMBIOSIS CENTRE FOR MANAGEMENT STUDIES, HYDERABAD",Telangana,Ranga Reddy,www.scmshyd.edu.in,-,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-63565,"SYMBIOSIS Centre for Management Studies, Nagpur",Maharashtra,Nagpur,www.scmsnagpur.edu.in,2019,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-45071,"SYMBIOSIS Centre for Management Studies, NOIDA",Uttar Pradesh,Gautam Buddha Nagar,www.scmsnoida.ac.in,2010,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19325,"SYMBIOSIS Centre for Management Studies, Pune",Maharashtra,Pune,www.scmspune.ac.in,2004,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19347,SYMBIOSIS Centre for Media and Communication,Maharashtra,Pune,www.scmc.edu.in,2008,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19345,SYMBIOSIS College of Nursing,Maharashtra,Pune,www.scon.edu.in,2007,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-76714,SYMBIOSIS COLLEGE OF PHYSIOTHERAPY,Maharashtra,Pune,scop.siu.edu.in,2025,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19334,"SYMBIOSIS Institute of Business Management, Bengaluru",Karnataka,Bengaluru Urban,www.sibm.edu.in,2008,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-51719,"SYMBIOSIS Institute of Business Management, Hyderabad",Telangana,Ranga Reddy,www.sibmhyd.edu.in,2014,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-63564,"SYMBIOSIS Institute of Business Management, Nagpur",Maharashtra,Nagpur,www.sibmnagpur.edu.in,2019,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-70277,"SYMBIOSIS INSTITUTE OF BUSINESS MANAGEMENT, NOIDA",Uttar Pradesh,Gautam Buddha Nagar,www.scmsnoida.ac.in,-,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19343,"SYMBIOSIS Institute of Business Management, Pune",Maharashtra,Pune,www.sibm.edu,1978,Rural,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
C-19331,SYMBIOSIS Institute of Computer Studies and Research,Maharashtra,Pune,www.sicsr.ac.in,1985,Urban,Constituent / University College,University,U-0329,"Symbiosis International (Deemed University), Pune",Deemed University-Private
